TransactionID,Date,ProductName,Category,Region,SalesChannel,Quantity,UnitPrice,TotalAmount,PaymentMode,CustomerID
T06356,2024-12-25,Monitor,Accessories,South,Online,1,8962,8962,UPI,C00850
T06357,2024-09-25,Mobile,Electronics,South,Online,7,66150,463050,Net Banking,C01230
T06358,2023-05-19,Tablet,Electronics,South,Offline,3,1861,5583,UPI,C00194
T06359,2024-06-04,Laptop,Electronics,East,Online,4,22196,88784,Net Banking,C02322
T06360,2023-11-09,Headphones,Accessories,East,Offline,6,74160,444960,Cash,C02294
T06361,2023-05-07,Keyboard,Accessories,North,Online,9,5400,48600,Net Banking,C02605
T06362,2024-01-07,Tablet,Electronics,South,Online,8,42526,340208,Credit Card,C00820
T06363,2023-09-01,Monitor,Accessories,East,Offline,8,71892,575136,UPI,C02888
T06364,2023-03-07,Mouse,Electronics,West,Online,3,39924,119772,Cash,C00772
T06365,2023-07-24,Tablet,Electronics,North,Offline,7,19184,134288,Net Banking,C01777
T06366,2024-09-03,Keyboard,Electronics,South,Online,6,53803,322818,Net Banking,C02942
T06367,2024-03-13,Laptop,Accessories,North,Offline,6,33307,199842,Cash,C00641
T06368,2023-06-24,Laptop,Accessories,West,Offline,1,38459,38459,UPI,C00083
T06369,2024-01-01,Headphones,Accessories,South,Online,7,45382,317674,Credit Card,C01054
T06370,2024-04-10,Monitor,Electronics,East,Offline,7,19549,136843,UPI,C01327
T06371,2024-10-01,Laptop,Accessories,North,Offline,4,13119,52476,Net Banking,C01558
T06372,2023-08-03,Tablet,Electronics,West,Online,4,63877,255508,Credit Card,C01472
T06373,2023-01-10,Mobile,Electronics,West,Online,5,13307,66535,Credit Card,C02932
T06374,2024-04-16,Mobile,Accessories,North,Online,9,48872,439848,Credit Card,C02542
T06375,2023-11-03,Headphones,Accessories,North,Offline,5,51610,258050,UPI,C02810
T06376,2023-02-19,Laptop,Electronics,North,Online,5,33397,166985,Credit Card,C01089
T06377,2023-04-26,Mobile,Accessories,South,Online,2,69975,139950,UPI,C01613
T06378,2023-11-24,Mobile,Electronics,North,Online,2,68745,137490,UPI,C00050
T06379,2023-12-08,Monitor,Electronics,East,Offline,9,49509,445581,Cash,C01934
T06380,2024-09-28,Tablet,Accessories,East,Online,4,4867,19468,UPI,C00134
T06381,2023-06-06,Keyboard,Accessories,South,Offline,7,30952,216664,Credit Card,C01825
T06382,2023-12-05,Tablet,Electronics,South,Online,2,49849,99698,Net Banking,C02113
T06383,2024-05-10,Printer,Accessories,West,Offline,9,46723,420507,UPI,C00626
T06384,2023-01-06,Keyboard,Accessories,South,Online,2,3571,7142,UPI,C02959
T06385,2023-05-17,Monitor,Accessories,North,Offline,2,42564,85128,Credit Card,C02647
T06386,2024-07-09,Monitor,Accessories,North,Offline,1,44753,44753,Cash,C01296
T06387,2024-09-23,Tablet,Electronics,North,Offline,3,56647,169941,UPI,C01914
T06388,2023-04-11,Mouse,Accessories,North,Offline,10,23953,239530,UPI,C01018
T06389,2024-12-25,Tablet,Accessories,North,Online,10,50320,503200,Cash,C00647
T06390,2024-03-13,Laptop,Accessories,North,Offline,2,13174,26348,UPI,C01813
T06391,2024-04-19,Laptop,Electronics,East,Offline,10,75263,752630,UPI,C00153
T06392,2024-11-17,Monitor,Accessories,East,Online,3,67842,203526,UPI,C01331
T06393,2024-10-17,Headphones,Accessories,South,Online,10,48978,489780,Net Banking,C00200
T06394,2024-02-14,Keyboard,Electronics,East,Online,1,27248,27248,UPI,C00305
T06395,2023-09-04,Monitor,Electronics,West,Offline,7,20365,142555,Net Banking,C00962
T06396,2024-01-26,Keyboard,Electronics,South,Online,1,16648,16648,Credit Card,C02032
T06397,2024-03-29,Monitor,Accessories,West,Offline,5,69763,348815,Net Banking,C02896
T06398,2023-12-03,Mobile,Accessories,North,Online,7,16996,118972,Cash,C02849
T06399,2023-11-06,Mobile,Accessories,East,Online,2,67534,135068,Cash,C02202
T06400,2023-09-26,Mobile,Accessories,East,Online,5,43235,216175,Net Banking,C01006
T06401,2023-05-31,Keyboard,Electronics,West,Online,4,27261,109044,Cash,C02284
T06402,2023-07-17,Mouse,Electronics,South,Online,1,20053,20053,UPI,C01751
T06403,2023-06-19,Monitor,Accessories,North,Online,4,47175,188700,Net Banking,C01888
T06404,2024-01-21,Mouse,Electronics,South,Online,1,41261,41261,UPI,C01624
T06405,2024-05-07,Printer,Electronics,West,Online,5,65001,325005,Cash,C02193
T06406,2023-04-02,Laptop,Electronics,North,Online,3,7892,23676,Net Banking,C00716
T06407,2024-05-24,Printer,Electronics,East,Online,6,30265,181590,UPI,C01067
T06408,2023-12-20,Mobile,Accessories,West,Offline,4,76187,304748,UPI,C00148
T06409,2024-10-02,Keyboard,Electronics,North,Online,7,59495,416465,Net Banking,C01608
T06410,2024-04-17,Printer,Accessories,South,Online,10,65745,657450,UPI,C01876
T06411,2023-06-26,Headphones,Accessories,North,Offline,6,21574,129444,UPI,C02301
T06412,2024-11-30,Keyboard,Accessories,North,Offline,3,72554,217662,Net Banking,C01040
T06413,2023-06-27,Keyboard,Electronics,East,Online,8,4800,38400,Net Banking,C01286
T06414,2023-02-27,Monitor,Accessories,East,Offline,6,39302,235812,Net Banking,C00338
T06415,2023-12-03,Printer,Accessories,East,Offline,5,7599,37995,Credit Card,C02611
T06416,2023-06-02,Mouse,Accessories,West,Offline,1,17488,17488,Credit Card,C00733
T06417,2024-10-08,Tablet,Electronics,East,Offline,7,73438,514066,Credit Card,C00814
T06418,2024-01-01,Tablet,Accessories,South,Offline,8,16727,133816,UPI,C00841
T06419,2023-05-26,Mobile,Accessories,West,Online,1,2079,2079,Credit Card,C02815
T06420,2024-02-26,Laptop,Accessories,West,Offline,5,21831,109155,Cash,C00176
T06421,2023-03-24,Monitor,Accessories,East,Online,3,46337,139011,Net Banking,C02784
T06422,2023-12-25,Mobile,Accessories,East,Offline,8,41577,332616,Net Banking,C01669
T06423,2023-08-11,Keyboard,Electronics,North,Offline,10,39425,394250,Net Banking,C00660
T06424,2024-07-07,Mouse,Accessories,North,Offline,7,12068,84476,Net Banking,C01279
T06425,2024-02-18,Printer,Accessories,South,Offline,4,59726,238904,UPI,C01521
T06426,2023-07-31,Laptop,Electronics,West,Online,6,15103,90618,Credit Card,C02021
T06427,2024-04-27,Mobile,Accessories,West,Online,9,21407,192663,UPI,C02445
T06428,2023-03-28,Mouse,Electronics,North,Online,1,62686,62686,Cash,C01632
T06429,2024-01-04,Keyboard,Accessories,South,Online,2,6772,13544,Credit Card,C01657
T06430,2023-05-10,Monitor,Accessories,West,Online,1,8179,8179,Credit Card,C01075
T06431,2023-10-13,Tablet,Accessories,East,Offline,7,69389,485723,UPI,C00456
T06432,2023-01-11,Tablet,Electronics,East,Offline,2,72460,144920,Cash,C02621
T06433,2024-02-25,Mouse,Electronics,West,Offline,6,48761,292566,Net Banking,C00673
T06434,2024-09-29,Printer,Electronics,South,Offline,2,12628,25256,UPI,C01643
T06435,2024-10-01,Mobile,Electronics,North,Offline,10,45771,457710,Cash,C00833
T06436,2024-11-08,Laptop,Electronics,West,Online,2,64163,128326,Credit Card,C02895
T06437,2024-02-27,Mouse,Accessories,North,Online,4,58635,234540,UPI,C01195
T06438,2024-07-22,Printer,Accessories,West,Online,9,21287,191583,Cash,C01956
T06439,2024-02-26,Headphones,Accessories,East,Offline,10,75467,754670,Credit Card,C02766
T06440,2024-06-22,Laptop,Accessories,West,Online,6,63310,379860,Credit Card,C01966
T06441,2023-02-24,Tablet,Electronics,East,Online,9,76175,685575,UPI,C01105
T06442,2024-06-02,Printer,Accessories,East,Online,1,59948,59948,Net Banking,C02797
T06443,2023-06-16,Monitor,Accessories,East,Online,9,43128,388152,Net Banking,C00734
T06444,2023-08-22,Headphones,Electronics,South,Online,4,36922,147688,Credit Card,C01531
T06445,2024-03-07,Laptop,Accessories,South,Offline,2,14863,29726,UPI,C02910
T06446,2023-10-06,Printer,Electronics,West,Online,7,20716,145012,Net Banking,C00188
T06447,2023-05-15,Laptop,Electronics,East,Online,4,45717,182868,UPI,C01162
T06448,2024-11-12,Mobile,Electronics,West,Online,6,64713,388278,Net Banking,C02404
T06449,2023-02-14,Headphones,Electronics,West,Offline,2,59758,119516,Net Banking,C02694
T06450,2023-02-25,Mouse,Accessories,South,Online,4,8344,33376,Net Banking,C01744
T06451,2024-09-18,Printer,Electronics,West,Offline,1,1051,1051,Cash,C02636
T06452,2024-10-12,Monitor,Accessories,East,Offline,3,9413,28239,Cash,C02855
T06453,2024-11-17,Laptop,Accessories,North,Online,7,70840,495880,Credit Card,C00213
T06454,2023-08-05,Mobile,Electronics,South,Online,9,44367,399303,Credit Card,C01022
T06455,2024-04-01,Tablet,Electronics,North,Online,7,17447,122129,Cash,C00378
T06456,2024-05-28,Monitor,Accessories,East,Online,2,49585,99170,UPI,C01054
T06457,2024-10-16,Headphones,Accessories,East,Offline,8,22389,179112,UPI,C00161
T06458,2024-11-01,Keyboard,Accessories,West,Online,1,34821,34821,UPI,C00817
T06459,2023-07-29,Mouse,Electronics,South,Offline,3,39316,117948,UPI,C00199
T06460,2024-04-24,Mobile,Accessories,West,Offline,7,17270,120890,Net Banking,C02709
T06461,2023-07-03,Monitor,Accessories,North,Online,8,19210,153680,UPI,C01325
T06462,2023-01-23,Tablet,Accessories,East,Online,3,29635,88905,Cash,C01022
T06463,2023-04-17,Keyboard,Accessories,North,Online,6,71763,430578,Credit Card,C00532
T06464,2024-07-23,Laptop,Accessories,West,Online,8,2986,23888,UPI,C00600
T06465,2024-02-22,Printer,Electronics,South,Offline,4,30931,123724,Net Banking,C02380
T06466,2024-12-18,Mobile,Electronics,East,Online,1,3742,3742,UPI,C00719
T06467,2023-01-13,Laptop,Electronics,North,Offline,9,79181,712629,Cash,C02359
T06468,2024-05-16,Mobile,Electronics,West,Offline,10,49143,491430,Net Banking,C02934
T06469,2023-05-17,Mouse,Accessories,West,Offline,7,66701,466907,Cash,C02810
T06470,2024-03-13,Mobile,Electronics,West,Offline,10,44017,440170,Net Banking,C01262
T06471,2023-05-27,Mobile,Electronics,East,Offline,3,50961,152883,UPI,C00192
T06472,2023-08-09,Keyboard,Accessories,South,Offline,6,10850,65100,Net Banking,C00605
T06473,2024-09-24,Headphones,Accessories,North,Online,8,50384,403072,Credit Card,C00656
T06474,2024-10-04,Mouse,Accessories,West,Offline,8,12562,100496,Cash,C00766
T06475,2023-10-21,Tablet,Accessories,West,Offline,6,65445,392670,Cash,C02351
T06476,2024-03-21,Headphones,Electronics,North,Online,3,78499,235497,Credit Card,C02660
T06477,2024-09-03,Tablet,Accessories,East,Offline,9,31300,281700,Cash,C01216
T06478,2024-05-22,Printer,Accessories,East,Offline,2,26706,53412,Credit Card,C03000
T06479,2023-12-16,Mobile,Accessories,North,Online,6,47971,287826,Cash,C00653
T06480,2024-02-27,Headphones,Electronics,West,Offline,2,52211,104422,UPI,C00083
T06481,2024-08-02,Printer,Electronics,West,Offline,10,27609,276090,Credit Card,C00888
T06482,2024-05-20,Keyboard,Accessories,East,Online,10,65665,656650,UPI,C00780
T06483,2024-03-27,Mobile,Electronics,East,Offline,4,10803,43212,UPI,C02937
T06484,2024-03-13,Headphones,Electronics,West,Offline,9,13815,124335,Cash,C02265
T06485,2023-03-18,Keyboard,Accessories,North,Online,4,50185,200740,Cash,C01891
T06486,2023-10-12,Keyboard,Electronics,North,Offline,4,30315,121260,Cash,C02542
T06487,2024-04-24,Printer,Accessories,North,Offline,7,58507,409549,Net Banking,C02864
T06488,2023-11-13,Mobile,Electronics,West,Online,3,54471,163413,UPI,C02749
T06489,2024-02-03,Tablet,Accessories,North,Online,5,45567,227835,Net Banking,C01755
T06490,2023-06-28,Mouse,Electronics,West,Online,8,72194,577552,Net Banking,C00516
T06491,2024-02-06,Mouse,Accessories,West,Offline,8,78256,626048,UPI,C02574
T06492,2024-05-17,Mouse,Accessories,North,Offline,6,57208,343248,Net Banking,C02168
T06493,2024-08-18,Monitor,Accessories,West,Offline,10,46983,469830,Net Banking,C02717
T06494,2023-05-24,Tablet,Electronics,North,Online,4,9671,38684,UPI,C01450
T06495,2023-01-14,Headphones,Accessories,West,Online,5,58193,290965,Net Banking,C00597
T06496,2023-04-03,Monitor,Electronics,West,Offline,8,9871,78968,Credit Card,C01843
T06497,2024-11-20,Monitor,Accessories,South,Offline,1,46781,46781,UPI,C00381
T06498,2023-03-30,Keyboard,Accessories,South,Offline,2,57143,114286,UPI,C01764
T06499,2023-05-30,Monitor,Accessories,South,Online,10,15638,156380,UPI,C00869
T06500,2023-04-08,Tablet,Accessories,East,Offline,6,47046,282276,Net Banking,C01020
T06501,2024-01-11,Printer,Electronics,North,Offline,3,9091,27273,Net Banking,C01227
T06502,2023-07-19,Monitor,Electronics,South,Offline,1,64435,64435,UPI,C02683
T06503,2023-07-15,Monitor,Accessories,East,Offline,2,39875,79750,Cash,C02921
T06504,2024-11-19,Monitor,Electronics,West,Online,9,76189,685701,Net Banking,C00196
T06505,2023-11-02,Printer,Electronics,East,Online,4,70393,281572,Cash,C01996
T06506,2024-09-12,Headphones,Electronics,East,Offline,6,25695,154170,Cash,C01359
T06507,2024-05-01,Laptop,Electronics,North,Online,5,67094,335470,Credit Card,C02255
T06508,2024-01-07,Tablet,Accessories,East,Offline,5,45545,227725,UPI,C02423
T06509,2024-11-07,Keyboard,Electronics,South,Online,8,45568,364544,Credit Card,C00025
T06510,2023-05-21,Printer,Accessories,North,Offline,10,49324,493240,Cash,C01910
T06511,2024-05-14,Mobile,Accessories,East,Offline,3,33066,99198,Net Banking,C02231
T06512,2024-11-12,Tablet,Electronics,South,Offline,2,23834,47668,Net Banking,C02979
T06513,2024-08-24,Headphones,Electronics,East,Offline,2,70639,141278,Cash,C02289
T06514,2023-03-22,Headphones,Accessories,West,Offline,1,64370,64370,Net Banking,C00794
T06515,2024-12-13,Tablet,Electronics,South,Online,5,32181,160905,UPI,C00272
T06516,2023-02-06,Printer,Electronics,South,Offline,4,35026,140104,UPI,C01540
T06517,2023-10-28,Monitor,Accessories,West,Online,9,61549,553941,Cash,C01469
T06518,2023-12-23,Tablet,Accessories,North,Online,6,46273,277638,UPI,C00303
T06519,2024-11-03,Printer,Accessories,West,Offline,2,61912,123824,Net Banking,C00441
T06520,2024-04-16,Mobile,Electronics,South,Offline,3,17332,51996,Net Banking,C00442
T06521,2023-05-28,Mobile,Electronics,West,Offline,5,37806,189030,UPI,C01437
T06522,2023-10-04,Tablet,Accessories,West,Online,7,20201,141407,Cash,C02778
T06523,2024-05-21,Mobile,Accessories,West,Offline,5,22287,111435,Net Banking,C02446
T06524,2023-05-31,Mobile,Accessories,North,Online,3,53400,160200,Credit Card,C00179
T06525,2023-04-27,Headphones,Accessories,North,Offline,5,42234,211170,UPI,C00505
T06526,2024-09-14,Headphones,Electronics,West,Offline,1,66928,66928,Credit Card,C00030
T06527,2024-12-11,Tablet,Electronics,West,Online,10,9596,95960,Net Banking,C01078
T06528,2024-11-22,Mouse,Electronics,East,Online,2,63553,127106,Credit Card,C02568
T06529,2024-09-14,Mobile,Accessories,North,Offline,8,41117,328936,Credit Card,C02264
T06530,2024-04-16,Keyboard,Electronics,East,Online,10,78839,788390,Cash,C01069
T06531,2024-03-15,Mobile,Electronics,East,Offline,6,79665,477990,UPI,C00945
T06532,2024-05-01,Printer,Accessories,North,Offline,7,79720,558040,Net Banking,C01048
T06533,2024-02-14,Headphones,Electronics,East,Online,3,16933,50799,Net Banking,C02555
T06534,2024-09-10,Printer,Accessories,South,Offline,9,16329,146961,Net Banking,C00598
T06535,2024-02-16,Monitor,Accessories,East,Online,2,37679,75358,UPI,C01856
T06536,2024-04-04,Keyboard,Electronics,North,Offline,5,42885,214425,Credit Card,C02783
T06537,2024-01-29,Headphones,Electronics,North,Online,8,67710,541680,Credit Card,C00857
T06538,2024-05-26,Monitor,Accessories,South,Offline,6,42565,255390,Cash,C01093
T06539,2024-10-25,Printer,Electronics,North,Online,3,8866,26598,Credit Card,C02522
T06540,2023-07-15,Headphones,Electronics,North,Offline,2,35160,70320,Credit Card,C02887
T06541,2024-06-06,Mouse,Electronics,North,Online,8,26006,208048,Credit Card,C01356
T06542,2024-12-09,Keyboard,Electronics,East,Online,7,21975,153825,Credit Card,C00111
T06543,2023-06-30,Printer,Accessories,North,Offline,6,48156,288936,UPI,C00502
T06544,2023-12-20,Mouse,Accessories,South,Online,4,6979,27916,Net Banking,C02036
T06545,2024-03-14,Keyboard,Electronics,East,Online,9,59078,531702,Net Banking,C02847
T06546,2024-10-20,Keyboard,Accessories,North,Offline,8,20603,164824,UPI,C00233
T06547,2024-02-19,Tablet,Electronics,North,Offline,4,34026,136104,Credit Card,C00048
T06548,2023-01-03,Mobile,Accessories,South,Online,6,18623,111738,Net Banking,C02957
T06549,2023-08-01,Monitor,Electronics,North,Offline,3,19941,59823,UPI,C01756
T06550,2024-04-13,Keyboard,Accessories,North,Offline,4,68965,275860,Cash,C00524
T06551,2023-07-16,Headphones,Accessories,West,Online,6,39506,237036,UPI,C00137
T06552,2024-06-06,Mouse,Electronics,North,Online,9,5459,49131,Credit Card,C01207
T06553,2024-05-28,Printer,Electronics,North,Online,9,27898,251082,Cash,C02699
T06554,2024-12-04,Monitor,Electronics,North,Online,10,24087,240870,UPI,C01086
T06555,2024-02-15,Mobile,Accessories,West,Online,2,22364,44728,UPI,C02543
T06556,2024-08-11,Headphones,Electronics,West,Online,4,76852,307408,UPI,C01004
T06557,2024-01-18,Monitor,Accessories,North,Online,10,31276,312760,Net Banking,C01763
T06558,2023-11-11,Headphones,Accessories,East,Offline,3,2630,7890,Net Banking,C01216
T06559,2023-10-27,Tablet,Electronics,East,Offline,7,21687,151809,UPI,C01706
T06560,2024-08-05,Keyboard,Electronics,North,Offline,8,53132,425056,Net Banking,C01423
T06561,2023-10-16,Mobile,Accessories,South,Online,8,18099,144792,Cash,C01248
T06562,2023-04-07,Tablet,Accessories,South,Online,5,7511,37555,Net Banking,C02434
T06563,2024-06-24,Tablet,Accessories,East,Online,9,5004,45036,UPI,C00085
T06564,2024-03-01,Keyboard,Electronics,East,Offline,1,32942,32942,UPI,C01470
T06565,2023-10-27,Laptop,Electronics,South,Online,3,63910,191730,Net Banking,C01709
T06566,2024-08-02,Printer,Accessories,South,Online,1,27096,27096,UPI,C02011
T06567,2024-10-23,Keyboard,Electronics,East,Offline,8,73001,584008,Credit Card,C02964
T06568,2023-08-26,Headphones,Accessories,North,Offline,3,62999,188997,Net Banking,C00466
T06569,2023-05-20,Laptop,Electronics,North,Online,2,25963,51926,Cash,C00138
T06570,2024-01-23,Headphones,Accessories,West,Online,2,30520,61040,UPI,C01339
T06571,2023-10-29,Mobile,Electronics,South,Offline,3,9209,27627,Net Banking,C01502
T06572,2023-07-02,Monitor,Accessories,South,Online,5,48350,241750,Cash,C01444
T06573,2024-12-25,Mobile,Accessories,North,Online,4,5828,23312,Cash,C02230
T06574,2023-08-04,Mobile,Electronics,West,Online,7,75992,531944,Net Banking,C00843
T06575,2024-04-18,Mouse,Electronics,West,Offline,7,21166,148162,UPI,C02065
T06576,2024-02-02,Headphones,Electronics,North,Online,4,17313,69252,UPI,C01092
T06577,2023-04-26,Mobile,Electronics,East,Online,3,20148,60444,Net Banking,C02241
T06578,2023-06-10,Headphones,Electronics,East,Online,2,19085,38170,Cash,C02074
T06579,2023-05-27,Keyboard,Accessories,North,Offline,8,61199,489592,UPI,C00858
T06580,2023-05-11,Keyboard,Accessories,East,Online,4,23982,95928,Cash,C02296
T06581,2023-06-12,Monitor,Electronics,West,Online,1,14831,14831,Cash,C00957
T06582,2024-07-16,Mouse,Electronics,West,Online,3,17711,53133,Cash,C02964
T06583,2024-10-06,Mobile,Accessories,South,Online,7,45987,321909,Cash,C00483
T06584,2023-06-09,Mobile,Electronics,East,Online,5,38784,193920,Cash,C02936
T06585,2023-06-03,Printer,Electronics,East,Offline,8,2814,22512,UPI,C02890
T06586,2023-12-07,Headphones,Electronics,East,Offline,5,31742,158710,Cash,C02983
T06587,2024-03-04,Mobile,Accessories,North,Online,10,9773,97730,Cash,C00196
T06588,2024-04-07,Mobile,Accessories,West,Offline,6,56323,337938,Net Banking,C00289
T06589,2024-10-23,Printer,Electronics,East,Online,4,55729,222916,Credit Card,C00442
T06590,2024-08-29,Mouse,Accessories,North,Online,1,43662,43662,Cash,C01225
T06591,2023-05-16,Mouse,Electronics,East,Offline,5,38803,194015,Net Banking,C01590
T06592,2023-05-18,Printer,Accessories,East,Online,2,17655,35310,Net Banking,C02131
T06593,2023-10-28,Keyboard,Accessories,North,Offline,5,15279,76395,Cash,C02709
